#id,username,repository,committers,authors,age_days,commits,files,main_lang,number_langs,bytes_main_lang,bytes_total,major_contrib,number_contribs,commits_major_contrib,commits_total,main_uml_author,number_uml_authors,changes_by_main_uml_author,total_uml_changes
859,graemedouglas,autosistant,1,1,1284,128,58,None,None,None,None,6780,1,128,128,6780,1,1,1
860,gmorel,ez_scaffolding,2,2,1292,6,320,None,None,None,None,6781,2,5,6,6781,1,1,1
861,thexa4,perfectpong,3,3,1283,16,184,None,None,None,None,6785,3,14,16,6785,1,1,1
862,nuclearsandwich,Mancala,3,3,1981,86,45,None,None,None,None,6786,3,54,86,6788,1,2,2
863,zetacomponents,Feed,12,12,3592,399,1892,None,None,None,None,3862,12,294,399,3862,3,14,18
864,mdfeist,CMPUT301F12T12,11,11,1281,299,2390,None,None,None,None,6792,11,191,299,6792,2,5,6
865,smessing,Hog,8,8,1510,1333,13999,None,None,None,None,6802,8,896,1333,6803,1,1,1
866,craigmcmillan01,C-sharp-Work,1,1,1281,41,720,None,None,None,None,6810,1,41,41,6810,1,1,1
867,feliperuppel,PIM,3,3,1297,11,102,None,None,None,None,6811,3,7,11,6811,1,1,1
868,tillmo,do-roam,59,63,3538,3658,3333,None,None,None,None,6828,63,1496,3658,6872,1,1,1
869,panteleev-mihail,MailMessenger,8,8,1295,120,930,None,None,None,None,6878,8,26,120,6877,1,1,1
870,SoggyNoose,BrahmaApp,2,2,1292,20,137,None,None,None,None,6881,2,15,20,6882,1,2,2
871,payola,Payola,16,16,1613,1921,3700,None,None,None,None,6888,16,631,1921,6887,1,1,1
872,seivan,zombie_cpp_sdl,1,1,2602,2,165,None,None,None,None,6899,1,2,2,6899,1,1,1
873,web-development,web-development.github.com,1,1,1501,152,1465,None,None,None,None,6900,1,152,152,6900,1,4,4
874,hjc1710,JagTrack,12,12,1515,139,8138,None,None,None,None,6901,12,73,139,6912,1,6,6
875,IntersectAustralia,dc2c,11,12,1853,320,265,None,None,None,None,6921,12,137,320,6921,1,1,1
876,bentmann,maven-3,39,39,4599,9170,14870,None,None,None,None,2405,39,2408,9170,2412,1,1,1
877,theDanielo,jeppe,2,2,1292,5,808,None,None,None,None,6925,2,4,5,6925,1,1,1
878,patux,YaCOMAS,4,4,3174,56,451,None,None,None,None,6928,4,41,56,6927,1,1,1
879,govind22,mptcp-ns-3.11,1,1,1725,7,13890,None,None,None,None,6931,1,7,7,6931,1,1,1
880,BDSAMacGyvers,AS39,3,3,1288,26,31,None,None,None,None,6691,3,16,26,6691,1,1,1
881,spyla,donejs,27,27,2245,812,709,None,None,None,None,6935,27,196,812,6943,1,1,1
882,ORiGiNe,userspace-usb-serie,13,13,1527,109,131,None,None,None,None,6964,13,29,109,6961,1,2,2
883,4IF-H4202,SysBag,1,1,1449,2,1961,None,None,None,None,3173,1,2,2,3173,1,24,24
884,Madzia,Inzynieria_Oprogramowania,6,6,1273,14,27,None,None,None,None,6974,6,6,14,6974,1,2,2
885,trygvea,grails-class-diagram,3,3,2425,67,248,None,None,None,None,6979,3,53,67,6979,1,1,1
886,busjaeger,cs423fa11grp6,5,5,1676,242,361,None,None,None,None,6982,5,152,242,6985,1,1,1
887,LukeKennedy,freezing-hipster,3,3,1292,21,365,None,None,None,None,6988,3,12,21,6987,1,2,2
888,jjn1056,Shutterstock-TODO,1,1,1295,12,88,None,None,None,None,6990,1,12,12,6990,1,1,1
889,C204-242-DJSMT,Assignment-2,7,7,1293,70,173,None,None,None,None,6991,7,36,70,6991,1,1,1
890,UWB-Biocomputing,BrainGrid,37,37,1282,444,1013,None,None,None,None,7014,37,95,444,7002,3,10,14
891,pedzindm,BrahmaAppDaleZac,2,2,1292,25,1427,None,None,None,None,5612,2,18,25,5612,1,2,2
892,venthur,pyff-lecture,2,2,1287,15,34,None,None,None,None,7037,2,14,15,7037,1,1,1
893,saninosan,jumper_game,6,6,1291,176,212,None,None,None,None,7043,6,62,176,7043,1,2,2
894,antonioricardojr,si1Project,4,4,1470,148,440,None,None,None,None,7045,4,89,148,7047,1,1,1
895,fbsd,lldb,39,39,2127,7591,4824,None,None,None,None,7053,39,1946,7591,7071,1,65,65
896,kergoth,poky,74,823,3870,41590,30570,None,None,None,None,7189,823,4029,41590,7189,1,2,2
897,ging,isabel,6,7,1656,51,7769,None,None,None,None,7911,7,39,51,7911,1,1,1
898,BDSAMacGyvers,AS35,2,2,1288,2,6,None,None,None,None,6688,2,1,2,6688,1,1,1
899,theampersand,corespring,2,2,1294,5,4648,None,None,None,None,7919,2,4,5,7918,1,2,2
900,Osbern,ISTIC_M2GL,11,11,1292,174,3037,None,None,None,None,7923,11,88,174,7923,1,9,9
901,jtan189,Grubcious,2,2,1299,5,59,None,None,None,None,7932,2,4,5,7932,1,1,1
902,swp012-6,Webressourcen-12,12,12,1484,300,14346,None,None,None,None,7940,12,123,300,7938,2,5,8
903,AOKP,frameworks_base_disabled,667,1160,2723,79747,49716,None,None,None,None,334,1160,4188,79747,256,1,5,5
904,yuqiaoyan,fb_code,2,2,1292,47,4493,None,None,None,None,8008,2,42,47,8008,1,2,2
905,autonomousagents,Assignment2,7,7,1287,79,84,None,None,None,None,5094,7,32,79,5094,1,3,3
906,pauletienney,siliconnexion,2,2,1298,38,16506,None,None,None,None,8013,2,37,38,8013,1,1,1
907,GilbertTeam,Tales-Generator,5,5,1512,121,622,None,None,None,None,8015,5,67,121,8015,1,1,1
908,begbegin,NewParckBiss,2,2,1295,4,77,None,None,None,None,2469,2,2,4,2469,1,1,1
909,busjaeger,uiuc,1,1,1282,7,698,None,None,None,None,6982,1,7,7,6982,1,1,1
910,Spliffy,spliffy,4,4,1447,57,656,None,None,None,None,2588,4,25,57,8022,1,1,1
911,wjw465150,Sqs4J,2,2,1652,113,98,None,None,None,None,8023,2,112,113,8023,1,2,2
912,libMesh,libmesh,74,86,4834,18624,139386,None,None,None,None,8033,86,3422,18624,8045,1,1,1
913,hip4,patmon1,1,1,1282,2,858,None,None,None,None,8111,1,2,2,8111,1,1,1
914,lorenzo,workflow,2,2,2440,10,445,None,None,None,None,8112,2,8,10,8112,1,2,2
915,gelosie,jdic,25,25,4597,1373,2231,None,None,None,None,8117,25,483,1373,8117,1,3,3
916,pamerca,bf_app,5,5,2498,55,80,None,None,None,None,8141,5,33,55,8143,1,2,2
917,annazhong,javascriptmvc,2,2,1295,3,1416,None,None,None,None,8145,2,2,3,8145,1,1,1
918,jmolloy,pedigree,44,44,3000,3621,27490,None,None,None,None,8167,44,2403,3621,8167,1,1,1
919,joakimpersson,TDA367,5,5,1484,695,431,None,None,None,None,5860,5,327,695,5860,1,11,11
920,maxdeliso,elevatorSim,15,15,1294,620,32684,None,None,None,None,8191,15,520,620,8191,1,2,2
921,wenxinguo,xisip,3,3,1441,6,2416,None,None,None,None,8207,3,3,6,8207,1,1,1
922,Jopie64,pjsip,5,5,3808,3288,26225,None,None,None,None,8209,5,2741,3288,8209,1,3,3
923,ipince,pawned,2,2,1321,4,293,None,None,None,None,8214,2,3,4,8215,1,1,1
924,johanbrook,medioqre,9,10,1488,1009,1748,None,None,None,None,8217,10,391,1009,8217,2,2,3
925,mistycheney,registration,2,2,1285,61,234,None,None,None,None,8226,2,57,61,8226,1,5,5
926,compuwizard123,csse477-brahma,4,4,1292,41,182,None,None,None,None,8228,4,26,41,8229,1,1,1
927,unknown-horizons,unknown-horizons,131,277,3090,14859,26010,None,None,None,None,8323,277,2015,14859,8295,1,1,1
928,RongGu,SHadoop,2,2,1288,20,9396,None,None,None,None,8513,2,13,20,8513,1,17,17
929,guilhermemg,SIProject,8,8,1473,345,15719,None,None,None,None,8514,8,194,345,8514,1,3,3
930,crholm,MDFS,1,1,1390,35,449,None,None,None,None,8522,1,35,35,8522,1,4,4
931,excilys-blemale,rapport-tfe,2,2,1294,7,158,None,None,None,None,8524,2,6,7,8524,1,2,2
932,tullyj,CMPUT301F12T03,21,22,1286,324,546,None,None,None,None,8530,22,89,324,8540,1,2,2
933,chakrit,pjsip,6,6,3808,7336,5832,None,None,None,None,8209,6,5522,7336,8209,1,3,3
934,schmeedy,gmf,20,20,3897,2050,8343,None,None,None,None,5483,20,687,2050,5488,1,1,1
935,allwinner-ics,platform_frameworks_base,540,859,2723,60164,39684,None,None,None,None,334,859,4188,60164,256,1,5,5
936,hudson,svnkit,2,2,1915,6,1206,None,None,None,None,8563,2,4,6,8562,1,2,2
937,mcast,perlunit,13,13,5892,432,1089,None,None,None,None,8570,13,151,432,,0,,0
938,nicolaikruger,BDSA-2012,9,9,1295,140,867,None,None,None,None,8578,9,48,140,8581,3,2,5
939,aliuy,HTML2Mobile,7,7,1517,134,237,None,None,None,None,8585,7,52,134,8587,1,2,2
940,algaworks,curso-fundamentos-java-e-orientacao-a-objetos,5,5,1531,126,585,None,None,None,None,8593,5,45,126,3447,1,2,2
941,juannn91,obsan,1,1,1288,9,988,None,None,None,None,8595,1,9,9,8595,1,3,3
942,zerokol,eFLL,5,5,1285,52,38,None,None,None,None,8596,5,30,52,8596,1,1,1
943,gerritjvv,glue,6,6,1294,237,1376,None,None,None,None,8602,6,207,237,8602,1,1,1
944,havlenapetr,android_frameworks_base,745,1152,2723,104650,53228,None,None,None,None,336,1152,4910,104650,256,1,5,5
945,Brammie,WebRoulette,3,3,1288,25,155,None,None,None,None,8608,3,17,25,8609,1,1,1
946,oberhamsi,ringojs-openshift-example,1,1,1460,2,1670,None,None,None,None,8611,1,2,2,8611,1,1,1
947,DanielMSchmidt,asteroids-java,1,1,1285,37,202,None,None,None,None,8612,1,37,37,8612,1,1,1
948,Mackro,CMP,5,5,1483,433,374,None,None,None,None,8613,5,145,433,8616,1,1,1
949,tmobile,themes-platform-frameworks-base,316,538,2723,27161,26756,None,None,None,None,334,538,4188,27161,256,1,5,5
950,CMPUT301F12T05,classproject,7,7,1283,191,694,None,None,None,None,8621,7,82,191,8620,1,1,1
951,gfobe,EmotionML-Lib-CSharp,1,1,1515,54,44,None,None,None,None,8625,1,54,54,8625,1,1,1
952,cs301w09,301_project,4,4,1518,183,330,None,None,None,None,8627,4,65,183,8626,1,1,1
953,classicnerd,frameworks_base,560,903,2723,62118,41289,None,None,None,None,334,903,4188,62118,256,1,5,5
954,ibaca,slides,4,4,1545,10,1388,None,None,None,None,8645,4,7,10,8645,1,3,3
955,gewthen,ezcomponents,1,1,1745,2,12259,None,None,None,None,8649,1,2,2,8649,1,19,19
956,Wutzara,gnome-university-code-examples,2,2,1290,23,42,None,None,None,None,8650,2,17,23,8650,1,1,1
957,rvadali,fb-raid-refactoring,2,2,1567,4,3569,None,None,None,None,8652,2,2,4,8652,1,2,2
958,JunichiIto,passenger_overflow2,1,1,1536,142,189,None,None,None,None,8654,1,142,142,8654,1,1,1
959,Crunch09,memory,6,6,1412,218,215,None,None,None,None,8659,6,71,218,8659,1,1,1
960,UMLArchitect,UMLArchitect,14,14,1543,58,506,None,None,None,None,8672,14,16,58,8664,1,7,7
961,schoenm1,warranty,4,4,1281,170,667,None,None,None,None,8678,4,63,170,8675,1,4,4
962,msu-capstone-team-urban-science,infographic-generator,9,9,1530,715,994,None,None,None,None,8680,9,231,715,,0,,0
963,inwebo,My.DeviantArt-API,1,1,1512,49,77,None,None,None,None,8688,1,49,49,8688,1,1,1
964,clemenshrd,se2-projekt,11,12,1452,143,804,None,None,None,None,8696,12,66,143,8690,1,1,1
965,LWPsix,LWPsix,8,8,1513,97,206,None,None,None,None,8705,8,27,97,8705,1,2,2
966,chengbo,android_dev_guide_translation_cn,1,1,1456,7,1120,None,None,None,None,8709,1,7,7,8709,1,2,2
967,AppScale,sample-apps,13,10,1293,88,23052,None,None,None,None,8710,10,23,88,8715,1,1,1
968,gesnerjr,ESW-SIGP,1,1,1295,3,627,None,None,None,None,8723,1,3,3,8723,1,1,1
969,sparkslabs,kamaelia,34,34,4179,4935,138821,None,None,None,None,8726,34,1399,4935,8746,2,14,16
970,DESU-CompilerConstruction-fall2012,Compiler,4,4,1287,114,391,None,None,None,None,8759,4,57,114,8760,2,1,2
971,BMRagot,ObjetLofteur,2,2,1282,75,87,None,None,None,None,8762,2,45,75,8762,1,5,5
972,Shmuma,hadoop,1,1,1440,37,27518,None,None,None,None,8764,1,37,37,8764,1,14,14
973,yenrab,qchybrid,2,2,1288,8,7953,None,None,None,None,8765,2,5,8,8765,1,1,1
974,zetacomponents,Debug,15,15,3890,151,102,None,None,None,None,3857,15,64,151,3861,3,6,10
975,bsaunder,cs414-discussions,1,1,1300,7,16,None,None,None,None,8768,1,7,7,8768,1,4,4
976,buehler,ChallP_mustached-cyril,4,4,1287,185,499,None,None,None,None,8770,4,159,185,8770,1,2,2
977,koven2049,hdfs-cloudera-cdh3u3-production,1,1,1456,1,8039,None,None,None,None,8773,1,1,1,8773,1,3,3
978,limeikle,proof-general,2,2,1297,3,1719,None,None,None,None,8775,2,2,3,8774,1,3,3
979,wimleers,sudoku,2,2,1984,16,93,None,None,None,None,8776,2,15,16,8776,1,2,2
980,nero2000,Amantech,4,4,1462,93,2472,None,None,None,None,8779,4,42,93,8779,1,1,1
981,thiagoss,poky,60,286,3870,19947,16798,None,None,None,None,7086,286,2573,19947,7189,1,3,3
982,alisomer,essexbooking,10,10,1531,79,1035,None,None,None,None,8784,10,37,79,8784,3,1,3
983,ramntry,homeworks,2,2,1618,206,489,None,None,None,None,8793,2,156,206,8794,1,2,2
984,eclipse,emf.compare,29,32,3290,4723,34200,None,None,None,None,8797,32,838,4723,8818,1,1,1
985,zetacomponents,ImageConversion,13,13,3896,254,283,None,None,None,None,3861,13,145,254,3857,2,3,4
986,jguze,ACiv,3,3,1283,5,1853,None,None,None,None,8825,3,2,5,8825,1,9,9
987,SirMorek,c301a,1,1,1282,2,72,None,None,None,None,8827,1,2,2,8827,1,1,1
988,italotm,ProjetoSi1InfoCarona,4,4,1349,6,598,None,None,None,None,8830,4,3,6,8830,1,1,1
989,SynBioDex,synbiodex.github.com,3,3,1668,37,139,None,None,None,None,8832,3,35,37,8832,1,4,4
990,msweatt,RecyclerGameJava,5,5,1284,29,49,None,None,None,None,8835,5,14,29,8836,1,2,2
991,pmuir,ticket-monster,16,23,1585,1054,3424,None,None,None,None,4340,23,591,1054,4339,1,1,1
992,kaige,Rena,3,3,1295,85,1958,None,None,None,None,8856,3,65,85,8856,1,1,1
993,jwaldrop,maven,2,2,1292,2,3084,None,None,None,None,8859,2,1,2,8860,1,1,1
994,tryonn,CarRent,3,3,1351,4,1733,None,None,None,None,8861,3,2,4,8861,1,4,4
995,Frameset91,untitled0815,29,29,1296,743,3883,None,None,None,None,8871,29,145,743,8866,2,1,2
996,KaneRoot,public,7,7,1666,836,1455,None,None,None,None,8893,7,634,836,8897,1,2,2
997,ateston,user-manager,5,5,1288,29,43,None,None,None,None,8904,5,9,29,8903,1,3,3
998,CMPUT301F12T13,classproject,7,7,1283,290,418,None,None,None,None,8907,7,70,290,8910,2,6,9
999,SalvageMod,platform_frameworks_base,322,558,2723,27429,27087,None,None,None,None,334,558,4188,27429,256,1,5,5
1000,CMPUT301F12T07,classproject,18,18,1284,263,435,None,None,None,None,8926,18,54,263,8924,1,3,3
1001,FieldDB,FieldDBWebServer,13,13,1298,354,612,None,None,None,None,8939,13,220,354,,0,,0
1002,hibernate,in.relation.to,14,13,385,294,3082,None,None,None,None,8953,13,61,294,8954,1,1,1
1003,mimosa-org,ws-cir,1,1,1770,25,400,None,None,None,None,8964,1,25,25,8964,1,1,1
1004,karineleles,Projeto_SGPS,2,2,1282,19,177,None,None,None,None,8965,2,17,19,8965,1,4,4
1005,pcego,BDII,2,2,1479,6,5,None,None,None,None,5587,2,5,6,5587,1,1,1
1006,rafael-ac-sa,Proyecto1-RafaelAcosta-RonaldRubi,1,1,1296,7,133,None,None,None,None,8968,1,7,7,8968,1,1,1
1007,cs301w06,c301_project,6,6,1517,270,425,None,None,None,None,8970,6,90,270,8970,2,2,3
1008,DmitriyG,Diplom,1,1,1281,24,222,None,None,None,None,8975,1,24,24,8975,1,9,9
1009,GestUAB,GestUAB,18,18,1408,215,2180,None,None,None,None,8976,18,128,215,8978,1,1,1
1010,shakaran,freestation-doc,1,1,1298,5,166,None,None,None,None,8994,1,5,5,8994,1,1,1
1011,westwest,DeathRally,10,9,1300,149,502,None,None,None,None,9001,9,73,149,9000,1,1,1
1012,smunix,ns-3-rfid,4,4,1472,24,2523,None,None,None,None,9006,4,11,24,9006,1,1,1
1013,mjhugo,MSSE,2,2,1544,67,1462,None,None,None,None,9009,2,66,67,9009,1,1,1
1014,neversettle7,ProgettoIngSoft,1,1,1298,16,80,None,None,None,None,9010,1,16,16,9010,1,1,1
1015,danse,surface,2,2,1298,4,148,None,None,None,None,9011,2,3,4,9011,1,1,1
1016,ArqSoft201201,ArqSoft201201,4,4,1487,25,4650,None,None,None,None,9015,4,14,25,9015,1,1,1
1017,shark555,Resources-Reservation-System,4,4,2224,24,87,None,None,None,None,9019,4,16,24,9019,1,6,6
1018,sri-soham,pg-piwik,19,19,3178,5228,7080,None,None,None,None,9023,19,2482,5228,9023,1,3,3
1019,pinne,sip_protocol,2,2,1289,27,28,None,None,None,None,9040,2,24,27,9040,1,1,1
1020,syre,SortingIndustrialRobot,19,19,1509,1051,1778,None,None,None,None,9046,19,274,1051,9046,3,3,5
1021,maurrysonn,curling-tools,2,2,810,64,194,None,None,None,None,9061,2,55,64,9061,1,4,4
1022,pitaatip,Cyberwej,4,4,1476,226,461,None,None,None,None,9064,4,75,226,9063,2,9,10
1023,henderea,BrahmaProject,2,2,1292,13,101,None,None,None,None,9068,2,9,13,9067,1,1,1
1024,timcrider,Fakey,1,1,1281,3,856,None,None,None,None,6715,1,3,3,6715,1,2,2
1025,cs225,CS225FinalProject,24,25,1446,291,139,None,None,None,None,9083,25,69,291,9071,1,1,1
1026,HSR-Stud,OOAD,8,8,1539,39,49,None,None,None,None,9099,8,9,39,9102,1,1,1
1027,ehsan,ogre,47,47,2885,3329,8509,None,None,None,None,9103,47,1519,3329,9103,1,2,2
1028,Further077,cs313f12p1a,4,4,1295,37,724,None,None,None,None,9151,4,20,37,9150,1,2,2
1029,ybakos,n2t-games-2012spring,1,1,1462,5,596,None,None,None,None,9154,1,5,5,9154,1,1,1
1030,ev9eniy,evnine,1,1,1828,213,3059,None,None,None,None,9155,1,213,213,9155,1,2,2
1031,sojakrob,PRO-ELearning,5,5,1619,69,2499,None,None,None,None,9156,5,46,69,9156,1,6,6
1032,jlombardo,IndependentCopy,4,4,1497,27,129,None,None,None,None,9161,4,16,27,9161,1,2,2
1033,ratheile,MSSSM,4,4,1282,317,559,None,None,None,None,9167,4,156,317,9165,1,1,1
1034,kiith-sa,SoftwareEngineering,2,2,1507,36,46,None,None,None,None,9169,2,21,36,9170,1,1,1
1035,arsenij-solovjev,sonar-modelbus-plugin,14,15,1248,127,561,None,None,None,None,2,15,35,127,2,6,3,10
1036,ahmadzai,SEPA_GroupB,11,11,1440,70,1566,None,None,None,None,22,11,38,70,21,3,1,3
1037,eidottermihi,kaffkass,6,6,1240,119,318,None,None,None,None,29,6,41,119,27,1,2,2
1038,Song-InSeok,Akropolis,5,5,1270,291,301,None,None,None,None,34,5,80,291,34,1,2,2
1039,ferrantourn,BiosWebMailLab2,2,2,1234,33,241,None,None,None,None,38,2,18,33,38,1,3,3
1040,remenska,mCRL2_Executors,3,3,1266,140,50,None,None,None,None,42,3,87,140,42,2,6,7
1041,titopez,sis325,5,5,1253,43,219,None,None,None,None,43,5,28,43,45,3,3,7
1042,jasterJung,JasterEmbeddedServer,3,3,1254,41,230,None,None,None,None,49,3,38,41,49,1,2,2
1043,Malow,NotDeadYet,14,14,1237,1945,2733,None,None,None,None,55,14,635,1945,52,4,10,20
1044,spcs,synaps,18,18,1483,475,5357,None,None,None,None,66,18,270,475,65,2,3,5
1045,eclipse,qvto,11,11,3172,4102,18501,None,None,None,None,83,11,1498,4102,84,3,3,6
1046,toebbel,buschtrommel,10,10,1266,471,115,None,None,None,None,96,10,185,471,96,1,3,3
1047,lihuiknight,Amoeba-for-Aladdin,1,1,1504,17,480,None,None,None,None,104,1,17,17,104,1,4,4
1048,fharenheit,flamingo-mapreduce,1,1,1240,1,227,None,None,None,None,105,1,1,1,105,1,1,1
1049,eclipse,cdo,22,31,3657,10491,180101,None,None,None,None,106,31,8614,10491,106,1,13,13
1050,eclipse,ocl,15,17,3812,8937,44853,None,None,None,None,88,17,2523,8937,88,6,170,270
1051,adagio,Design-Patterns,2,2,1233,21,18,None,None,None,None,149,2,20,21,149,1,11,11
1052,Jiwan,Civilisation,6,6,1279,186,377,None,None,None,None,150,6,89,186,150,5,96,128
1053,sergiobonfiglio,University,1,1,1479,4,497,None,None,None,None,156,1,4,4,156,1,2,2
1054,RobotML,Athena-VLE,4,4,1264,12,69,None,None,None,None,157,4,7,12,160,1,1,1
1055,RobotML,RobotML-SDK,27,27,1303,554,11489,None,None,None,None,168,27,97,554,158,2,2,3
1056,Desy-extern,cs-studio,139,140,3442,22563,165718,None,None,None,None,191,140,4710,22563,191,2,4,6
1057,anobin,3DMagic,1,2,1884,363,458,None,None,None,None,326,2,349,363,326,1,15,15
1058,cfgonzalez,Bugzzinga,9,9,1276,152,4214,None,None,None,None,329,9,75,152,329,1,1,1
1059,quad341,Conferenceware,12,12,2252,426,574,None,None,None,None,337,12,211,426,343,1,1,1
1060,dplakhov,modnoemesto,15,14,1974,1823,1415,None,None,None,None,350,14,852,1823,363,2,1,2
1061,Daso,UPC-POO-2012-2-M2-R31B,2,2,1248,3,89,None,None,None,None,365,2,2,3,365,1,1,1
1062,llanox,Utopia,3,3,1453,51,3055,None,None,None,None,366,3,27,51,366,1,4,4
1063,fgarel,myDebianInstall01,10,10,1659,279,870,None,None,None,None,372,10,131,279,372,1,2,2
1064,UKirsche,UIHtmCal,1,1,1481,23,579,None,None,None,None,379,1,23,23,379,1,2,2
1065,play-project,play,2,2,1254,6,31,None,None,None,None,380,2,4,6,381,1,7,7
1066,cderoove,damp.ekeko.snippets,8,8,1268,628,8527,None,None,None,None,382,8,319,628,389,1,27,27
1067,Viktorz08,Temp5433,1,1,1244,6,153,None,None,None,None,390,1,6,6,390,1,3,3
1068,sliplow,Skyline,2,2,1243,439,443,None,None,None,None,391,2,435,439,391,2,3,4
1069,ssuing8825,CoverageValiation,2,2,1259,19,547,None,None,None,None,393,2,18,19,393,1,26,26
1070,AndruxaSazonov,termpy,7,7,1234,38,4,None,None,None,None,397,7,19,38,400,1,1,1
1071,suggitpe,java-gui,1,1,1506,8,394,None,None,None,None,402,1,8,8,402,1,1,1
1072,vipasu,BIM-IFC,1,1,1363,4,10178,None,None,None,None,403,1,4,4,403,1,1,1
1073,SINTEF-9012,oryx-neffics,52,52,3085,2823,12770,None,None,None,None,416,52,444,2823,416,2,5,10
1074,Mysthrill,ODMAP3D,1,1,1361,7,26,None,None,None,None,456,1,7,7,456,1,3,3
1075,mychal,worcejbi,6,6,1274,108,124,None,None,None,None,458,6,56,108,459,1,4,4
1076,Ashna,ShayanDent,3,3,1273,77,1514,None,None,None,None,463,3,39,77,463,1,1,1
1077,tradi,TALExample,2,2,1251,6,63,None,None,None,None,467,2,5,6,467,1,1,1
1078,tupilabs,tap4j,11,11,2031,406,3665,None,None,None,None,470,11,189,406,470,1,1,1
