"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
Class_Diagram__Component_View__scs.georesults.om__szlalom__szlalom.svg,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__szlalom__szlalom.svg,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__szlalom__szlalom.svg,24873,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__verseny__verseny.png,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__verseny__verseny.png,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__verseny__verseny.png,24877,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
Class_Diagram__Component_View__scs.georesults.om__verseny__verseny.svg,docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__verseny__verseny.svg,https://raw.githubusercontent.com/sebcsaba/GeoResults/master/docs/model/rc/Class_Diagram__Component_View__scs.georesults.om__verseny__verseny.svg,24878,18,sebcsaba,GeoResults,251,251,0,1628,1628,2,74
diagram.jpg,static/web-app/extjs/docs/guides/drag_and_drop/diagram.jpg,https://raw.githubusercontent.com/shomah4a/trolle/master/static/web-app/extjs/docs/guides/drag_and_drop/diagram.jpg,26576,19,shomah4a,trolle,254,254,0,1321,1310,4,24
mediaplayer_state_diagram.gif,docs/html/images/mediaplayer_state_diagram.gif,https://raw.githubusercontent.com/MIPS/frameworks-base/master/docs/html/images/mediaplayer_state_diagram.gif,36542,20,MIPS,frameworks-base,256,256,0,2723,2665,20,199610
mediarecorder_state_diagram.gif,docs/html/images/mediarecorder_state_diagram.gif,https://raw.githubusercontent.com/MIPS/frameworks-base/master/docs/html/images/mediarecorder_state_diagram.gif,34801,20,MIPS,frameworks-base,256,256,1,2723,2723,0,199629
hash_range_hashing_seq_diagram.png,gcc/libstdc++-v3/docs/html/ext/pb_ds/hash_range_hashing_seq_diagram.png,https://raw.githubusercontent.com/toddfries/OpenBSD-gnu-patches/master/gcc/libstdc++-v3/docs/html/ext/pb_ds/hash_range_hashing_seq_diagram.png,207639,21,toddfries,OpenBSD-gnu-patches,2177,2177,0,2840,2364,31,127
hash_range_hashing_seq_diagram2.png,gcc/libstdc++-v3/docs/html/ext/pb_ds/hash_range_hashing_seq_diagram2.png,https://raw.githubusercontent.com/toddfries/OpenBSD-gnu-patches/master/gcc/libstdc++-v3/docs/html/ext/pb_ds/hash_range_hashing_seq_diagram2.png,207640,21,toddfries,OpenBSD-gnu-patches,2177,2177,0,2840,2364,31,127
insert_resize_sequence_diagram1.png,gcc/libstdc++-v3/docs/html/ext/pb_ds/insert_resize_sequence_diagram1.png,https://raw.githubusercontent.com/toddfries/OpenBSD-gnu-patches/master/gcc/libstdc++-v3/docs/html/ext/pb_ds/insert_resize_sequence_diagram1.png,207650,21,toddfries,OpenBSD-gnu-patches,2177,2177,0,2840,2364,31,127
insert_resize_sequence_diagram2.png,gcc/libstdc++-v3/docs/html/ext/pb_ds/insert_resize_sequence_diagram2.png,https://raw.githubusercontent.com/toddfries/OpenBSD-gnu-patches/master/gcc/libstdc++-v3/docs/html/ext/pb_ds/insert_resize_sequence_diagram2.png,207651,21,toddfries,OpenBSD-gnu-patches,2177,2177,0,2840,2364,31,127
insert_resize_sequence_diagram3.png,gcc/libstdc++-v3/docs/html/ext/pb_ds/insert_resize_sequence_diagram3.png,https://raw.githubusercontent.com/toddfries/OpenBSD-gnu-patches/master/gcc/libstdc++-v3/docs/html/ext/pb_ds/insert_resize_sequence_diagram3.png,207652,21,toddfries,OpenBSD-gnu-patches,2177,2177,0,2840,2364,31,127
update_seq_diagram.png,gcc/libstdc++-v3/docs/html/ext/pb_ds/update_seq_diagram.png,https://raw.githubusercontent.com/toddfries/OpenBSD-gnu-patches/master/gcc/libstdc++-v3/docs/html/ext/pb_ds/update_seq_diagram.png,207855,21,toddfries,OpenBSD-gnu-patches,2177,2177,0,2840,2364,31,127
engineeringBlockDiagram.png,documents/LaTeX/TB-2014-002/images/engineeringBlockDiagram.png,https://raw.githubusercontent.com/ampas/aces-dev/master/documents/LaTeX/TB-2014-002/images/engineeringBlockDiagram.png,226266,22,ampas,aces-dev,2180,2180,0,1706,340,191,59
Klassendiagramm.png,doc/UML/Klassendiagramm.png,https://raw.githubusercontent.com/SDEagle/MagBounce/master/doc/UML/Klassendiagramm.png,226650,23,SDEagle,MagBounce,2188,2188,2,1747,1622,107,134
ObjectDiagramGridlCollapse.png,3rdparty/opus/src/urbansim/docs/images/ObjectDiagramGridlCollapse.png,https://raw.githubusercontent.com/iut-ibk/DynaMind-UrbanSim/master/3rdparty/opus/src/urbansim/docs/images/ObjectDiagramGridlCollapse.png,231396,24,iut-ibk,DynaMind-UrbanSim,2195,2195,0,1708,1708,0,29
ObjectDiagramParcel.png,3rdparty/opus/src/urbansim/docs/images/ObjectDiagramParcel.png,https://raw.githubusercontent.com/iut-ibk/DynaMind-UrbanSim/master/3rdparty/opus/src/urbansim/docs/images/ObjectDiagramParcel.png,231397,24,iut-ibk,DynaMind-UrbanSim,2195,2195,0,1708,1708,0,29
ObjectDiagramParcelLink.png,3rdparty/opus/src/urbansim/docs/images/ObjectDiagramParcelLink.png,https://raw.githubusercontent.com/iut-ibk/DynaMind-UrbanSim/master/3rdparty/opus/src/urbansim/docs/images/ObjectDiagramParcelLink.png,231398,24,iut-ibk,DynaMind-UrbanSim,2195,2195,0,1708,1708,0,29
uml_class_diagram_for_cuon_add.gif,api/cuonserver/uml_class_diagram_for_cuon_add.gif,https://raw.githubusercontent.com/CuonDeveloper/cuon/master/api/cuonserver/uml_class_diagram_for_cuon_add.gif,235880,25,CuonDeveloper,cuon,2198,2198,0,4380,1877,656,388
uml_class_diagram_for_cuon_ai_.gif,api/cuonserver/uml_class_diagram_for_cuon_ai_.gif,https://raw.githubusercontent.com/CuonDeveloper/cuon/master/api/cuonserver/uml_class_diagram_for_cuon_ai_.gif,235881,25,CuonDeveloper,cuon,2198,2198,0,4380,1877,656,388
uml_class_diagram_for_cuon_ai__2.gif,api/cuonserver/uml_class_diagram_for_cuon_ai__2.gif,https://raw.githubusercontent.com/CuonDeveloper/cuon/master/api/cuonserver/uml_class_diagram_for_cuon_ai__2.gif,235882,25,CuonDeveloper,cuon,2198,2198,0,4380,1877,656,388
