"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
AuthenticationTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/AuthenticationTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/AuthenticationTemplate.uml,692128,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
CallTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/CallTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/CallTemplate.uml,692129,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
ChatTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/ChatTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/ChatTemplate.uml,692130,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
ContactTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/ContactTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/ContactTemplate.uml,692131,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
FunctionsTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/FunctionsTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/FunctionsTemplate.uml,692132,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
NotificationTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/NotificationTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/NotificationTemplate.uml,692133,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
RecordMessageTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/RecordMessageTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/RecordMessageTemplate.uml,692134,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
SideTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/SideTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/SideTemplate.uml,692135,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
StatisticsTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/StatisticsTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/StatisticsTemplate.uml,692136,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
UserDataTemplate.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/UserDataTemplate.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/template/uml/UserDataTemplate.uml,692137,103,ClockWorkTeam,ClockWork,751,751,0,1215,1032,1645,730
packageClient.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/uml/packageClient.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/uml/packageClient.uml,692177,103,ClockWorkTeam,ClockWork,746,746,11,1215,1029,1698,677
SideView.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/view/uml/SideView.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/view/uml/SideView.uml,692168,103,ClockWorkTeam,ClockWork,746,746,3,1215,1030,1678,697
packageView.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/client/view/uml/packageView.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/client/view/uml/packageView.uml,692370,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
TutorialsDaoSQL.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/dao/uml/TutorialsDaoSQL.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/dao/uml/TutorialsDaoSQL.uml,692116,103,ClockWorkTeam,ClockWork,751,751,2,1215,1032,1633,742
packageDao.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/dao/uml/packageDao.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/dao/uml/packageDao.uml,692394,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
Converter.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/functionmanager/uml/Converter.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/functionmanager/uml/Converter.uml,692118,103,ClockWorkTeam,ClockWork,751,751,1,1215,1032,1634,741
packageFunctionmanager.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/functionmanager/uml/packageFunctionmanager.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/functionmanager/uml/packageFunctionmanager.uml,692401,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
Tutorials.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/shared/uml/Tutorials.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/shared/uml/Tutorials.uml,692119,103,ClockWorkTeam,ClockWork,751,751,1,1215,1032,1634,741
packageShared.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/shared/uml/packageShared.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/shared/uml/packageShared.uml,692415,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
ChatTransfer.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/ChatTransfer.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/ChatTransfer.uml,692143,103,ClockWorkTeam,ClockWork,746,746,2,1215,1032,1652,723
FileTransfer.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/FileTransfer.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/FileTransfer.uml,692144,103,ClockWorkTeam,ClockWork,746,746,2,1215,1032,1652,723
RecordMessageTransfer.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/RecordMessageTransfer.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/RecordMessageTransfer.uml,692146,103,ClockWorkTeam,ClockWork,746,746,2,1215,1032,1652,723
UserTransfer.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/UserTransfer.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/UserTransfer.uml,692147,103,ClockWorkTeam,ClockWork,746,746,2,1215,1032,1652,723
packageTransfer.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/packageTransfer.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/transfer/uml/packageTransfer.uml,692434,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
packageServer.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/uml/packageServer.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/uml/packageServer.uml,692183,103,ClockWorkTeam,ClockWork,751,751,6,1215,1029,1718,657
packageUsermanager.uml,Documenti/RQ/esterni/definizione_di_prodotto/img/server/usermanager/uml/packageUsermanager.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/definizione_di_prodotto/img/server/usermanager/uml/packageUsermanager.uml,692447,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
Multitier.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/Multitier.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/Multitier.uml,692620,103,ClockWorkTeam,ClockWork,757,757,2,1215,1013,1858,517
architetturaGenerale.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/architetturaGenerale.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/architetturaGenerale.uml,692621,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
architetturaGeneraleInteroSistema.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/architetturaGeneraleInteroSistema.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/architetturaGeneraleInteroSistema.uml,692622,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaAttivitaUtenteAutenticato.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaAttivitaUtenteAutenticato.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaAttivitaUtenteAutenticato.uml,692623,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaAttivitaUtenteNonAutenticato.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaAttivitaUtenteNonAutenticato.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaAttivitaUtenteNonAutenticato.uml,692624,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaAutenticazione.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaAutenticazione.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaAutenticazione.uml,692625,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaChiamata.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaChiamata.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaChiamata.uml,692626,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaChiamataContatto.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaChiamataContatto.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaChiamataContatto.uml,692627,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaChiamataIP.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaChiamataIP.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaChiamataIP.uml,692628,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaGestioneNotifiche.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaGestioneNotifiche.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaGestioneNotifiche.uml,692629,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaModificaDati.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaModificaDati.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaModificaDati.uml,692630,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaRegistrazione.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaRegistrazione.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaRegistrazione.uml,692631,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
diagrammaRegistrazioneMessaggio.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaRegistrazioneMessaggio.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/diagrammaRegistrazioneMessaggio.uml,692632,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
patternDao.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/patternDao.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/patternDao.uml,691907,103,ClockWorkTeam,ClockWork,746,746,1,1215,1035,1500,875
patternMVStar.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/patternMVStar.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/patternMVStar.uml,692636,103,ClockWorkTeam,ClockWork,757,757,1,1215,1013,1858,517
patternObserver.uml,Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/patternObserver.uml,https://raw.githubusercontent.com/ClockWorkTeam/ClockWork/master/Documenti/RQ/esterni/specifica_tecnica/img/diagrammi_uml/patternObserver.uml,692637,103,ClockWorkTeam,ClockWork,757,757,0,1215,1013,1858,517
Antplgtr_anlss.uml,Analys/Antplgtr_anlss.uml,https://raw.githubusercontent.com/rusrip/Antiplagiator/master/Analys/Antplgtr_anlss.uml,692904,104,rusrip,Antiplagiator,761,761,1,1296,1296,0,1
Untitled.uml,Analys/Untitled.uml,https://raw.githubusercontent.com/rusrip/Antiplagiator/master/Analys/Untitled.uml,692906,104,rusrip,Antiplagiator,761,761,0,1296,1239,1,0
ModelsAndDocuments.uml,THSurveys/ModelsAndDocuments/ModelDefinition/ModelsAndDocuments.uml,https://raw.githubusercontent.com/TimHarrison1260/THSurveys/master/THSurveys/ModelsAndDocuments/ModelDefinition/ModelsAndDocuments.uml,692964,105,TimHarrison1260,THSurveys,762,762,0,1258,1254,2,11
Package1_1553.uml,THSurveys/ModelsAndDocuments/ModelDefinition/Package1_1553.uml,https://raw.githubusercontent.com/TimHarrison1260/THSurveys/master/THSurveys/ModelsAndDocuments/ModelDefinition/Package1_1553.uml,692965,105,TimHarrison1260,THSurveys,762,762,1,1258,1254,2,11
Package1_1554.uml,THSurveys/ModelsAndDocuments/ModelDefinition/Package1_1554.uml,https://raw.githubusercontent.com/TimHarrison1260/THSurveys/master/THSurveys/ModelsAndDocuments/ModelDefinition/Package1_1554.uml,692966,105,TimHarrison1260,THSurveys,762,762,0,1258,1254,2,11
Package2_1553.uml,THSurveys/ModelsAndDocuments/ModelDefinition/Package2_1553.uml,https://raw.githubusercontent.com/TimHarrison1260/THSurveys/master/THSurveys/ModelsAndDocuments/ModelDefinition/Package2_1553.uml,692967,105,TimHarrison1260,THSurveys,762,762,0,1258,1254,2,11
Package_1553.uml,THSurveys/ModelsAndDocuments/ModelDefinition/Package_1553.uml,https://raw.githubusercontent.com/TimHarrison1260/THSurveys/master/THSurveys/ModelsAndDocuments/ModelDefinition/Package_1553.uml,692968,105,TimHarrison1260,THSurveys,762,762,0,1258,1254,2,11
Package_1554.uml,THSurveys/ModelsAndDocuments/ModelDefinition/Package_1554.uml,https://raw.githubusercontent.com/TimHarrison1260/THSurveys/master/THSurveys/ModelsAndDocuments/ModelDefinition/Package_1554.uml,692969,105,TimHarrison1260,THSurveys,762,762,0,1258,1254,2,11
nexcore.profile.uml,exercise-2008/model/nexcore-eshop/object model/nexcore.profile.uml,https://raw.githubusercontent.com/3rdstage/exercise/master/exercise-2008/model/nexcore-eshop/object model/nexcore.profile.uml,702108,106,3rdstage,exercise,764,764,4,1246,1138,40,427
petstore-nexcore-objectmodel.uml,exercise-2008/model/nexcore-eshop/object model/petstore-nexcore-objectmodel.uml,https://raw.githubusercontent.com/3rdstage/exercise/master/exercise-2008/model/nexcore-eshop/object model/petstore-nexcore-objectmodel.uml,702110,106,3rdstage,exercise,764,764,4,1246,1138,40,427
shop-objectmodel-reverse-2.uml,exercise-2008/model/shoppingmall/shop-objectmodel-reverse-2.uml,https://raw.githubusercontent.com/3rdstage/exercise/master/exercise-2008/model/shoppingmall/shop-objectmodel-reverse-2.uml,702387,106,3rdstage,exercise,764,764,4,1246,1138,40,427
Domain-Model-2.uml,exercise-hibernate/model/caveatemptor/object-model/Domain-Model-2.uml,https://raw.githubusercontent.com/3rdstage/exercise/master/exercise-hibernate/model/caveatemptor/object-model/Domain-Model-2.uml,694624,106,3rdstage,exercise,764,764,4,1246,1140,38,429
Domain-Model-3.uml,exercise-hibernate/model/caveatemptor/object-model/Domain-Model-3.uml,https://raw.githubusercontent.com/3rdstage/exercise/master/exercise-hibernate/model/caveatemptor/object-model/Domain-Model-3.uml,694627,106,3rdstage,exercise,764,764,4,1246,1140,38,429
BlogEngine.Modeling.uml,BlogEngine/BlogEngine.Modeling/ModelDefinition/BlogEngine.Modeling.uml,https://raw.githubusercontent.com/fzhenmei/MyBlog/master/BlogEngine/BlogEngine.Modeling/ModelDefinition/BlogEngine.Modeling.uml,709938,107,fzhenmei,MyBlog,766,766,0,1521,1521,1,12
UML.uml,ProjectData/UML-Diagramm/UML.uml,https://raw.githubusercontent.com/DarkMaster3960/Destroids/master/ProjectData/UML-Diagramm/UML.uml,711580,108,DarkMaster3960,Destroids,768,768,0,1247,1247,8,30
Model_Odabir-Spremanje.uml,Dokumentacija/Dijagrami/Duspara-SpremiOdaberiStablo/Model_Odabir-Spremanje/ModelDefinition/Model_Odabir-Spremanje.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/Dokumentacija/Dijagrami/Duspara-SpremiOdaberiStablo/Model_Odabir-Spremanje/ModelDefinition/Model_Odabir-Spremanje.uml,711608,109,sthenc,rodoslovno-stablo,775,775,0,1209,1196,5,176
Dodavanje 2. generacije.uml,Dokumentacija/Dijagrami/Grilec - Sekvencijski/bake i dede/Dodavanje 2. generacije/Dodavanje 2. generacije/ModelDefinition/Dodavanje 2. generacije.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/Dokumentacija/Dijagrami/Grilec - Sekvencijski/bake i dede/Dodavanje 2. generacije/Dodavanje 2. generacije/ModelDefinition/Dodavanje 2. generacije.uml,711621,109,sthenc,rodoslovno-stablo,775,775,0,1209,1196,5,176
ModelingProject1.uml,Dokumentacija/Dijagrami/Vugdelija - korisnik mijenja podatke/ModelingProject1/ModelDefinition/ModelingProject1.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/Dokumentacija/Dijagrami/Vugdelija - korisnik mijenja podatke/ModelingProject1/ModelDefinition/ModelingProject1.uml,711630,109,sthenc,rodoslovno-stablo,775,775,0,1209,1196,5,176
Model.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Model.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Model.uml,711676,109,sthenc,rodoslovno-stablo,775,775,2,1209,1196,5,176
Package1_1934.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package1_1934.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package1_1934.uml,711861,109,sthenc,rodoslovno-stablo,779,775,1,1209,1171,138,43
Package1_1935.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package1_1935.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package1_1935.uml,711862,109,sthenc,rodoslovno-stablo,779,775,1,1209,1171,138,43
Package2_1934.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package2_1934.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package2_1934.uml,711863,109,sthenc,rodoslovno-stablo,779,775,1,1209,1171,138,43
Package2_1935.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package2_1935.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package2_1935.uml,711864,109,sthenc,rodoslovno-stablo,779,775,0,1209,1171,138,43
Package2_2220.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package2_2220.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package2_2220.uml,711877,109,sthenc,rodoslovno-stablo,779,779,0,1209,1171,144,37
Package3_2220.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package3_2220.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package3_2220.uml,711878,109,sthenc,rodoslovno-stablo,779,779,0,1209,1171,144,37
Package_1934.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package_1934.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package_1934.uml,711865,109,sthenc,rodoslovno-stablo,779,775,1,1209,1171,138,43
Package_1935.uml,IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package_1935.uml,https://raw.githubusercontent.com/sthenc/rodoslovno-stablo/master/IzvorniKod/Rodoslovno Stablo/Model/ModelDefinition/Package_1935.uml,711866,109,sthenc,rodoslovno-stablo,779,775,0,1209,1171,138,43
ModelingProject1.uml,ModelingProject1/ModelDefinition/ModelingProject1.uml,https://raw.githubusercontent.com/cleonro/VRPMapEditorQt/master/ModelingProject1/ModelDefinition/ModelingProject1.uml,711967,110,cleonro,VRPMapEditorQt,783,783,0,1610,1610,0,49
modelisation - nico.uml,uml/modelisation - nico.uml,https://raw.githubusercontent.com/iwantc00kies/TrouverSaRoute/master/uml/modelisation - nico.uml,712343,111,iwantc00kies,TrouverSaRoute,785,785,0,1212,1212,2,46
modelisation.uml,uml/modelisation.uml,https://raw.githubusercontent.com/iwantc00kies/TrouverSaRoute/master/uml/modelisation.uml,712344,111,iwantc00kies,TrouverSaRoute,785,785,0,1212,1212,2,46
library.uml,othertools/org.dresdenocl.benchmark.sql/model/library.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/othertools/org.dresdenocl.benchmark.sql/model/library.uml,725101,112,dresden-ocl,dresdenocl,789,789,2,5800,2022,2101,1048
simple.uml,plugins/org.dresdenocl.examples.simple/model/simple.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/plugins/org.dresdenocl.examples.simple/model/simple.uml,718356,112,dresden-ocl,dresdenocl,812,789,5,5800,2675,1116,2033
SequenceDIagram.uml,plugins/org.dresdenocl.examples.uml/modelinstances/SequenceDIagram.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/plugins/org.dresdenocl.examples.uml/modelinstances/SequenceDIagram.uml,726807,112,dresden-ocl,dresdenocl,812,789,2,5800,1865,2237,912
university.uml,plugins/org.dresdenocl.examples.university/model/university.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/plugins/org.dresdenocl.examples.university/model/university.uml,722023,112,dresden-ocl,dresdenocl,789,789,6,5800,2203,1729,1420
model05.uml,tests/org.dresdenocl.modelbus.test/resources/models/model05.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.modelbus.test/resources/models/model05.uml,721545,112,dresden-ocl,dresdenocl,812,789,1,5800,2233,1637,1512
testmodel02.uml,tests/org.dresdenocl.ocl2parser.test/resources/model/testmodel02.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.ocl2parser.test/resources/model/testmodel02.uml,724783,112,dresden-ocl,dresdenocl,812,789,2,5800,2048,2036,1113
testmodel03.uml,tests/org.dresdenocl.ocl2parser.test/resources/model/testmodel03.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.ocl2parser.test/resources/model/testmodel03.uml,726786,112,dresden-ocl,dresdenocl,812,789,2,5800,1876,2230,919
testmodel04.uml,tests/org.dresdenocl.ocl2parser.test/resources/model/testmodel04.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.ocl2parser.test/resources/model/testmodel04.uml,726911,112,dresden-ocl,dresdenocl,812,789,2,5800,1846,2246,903
schema.uml,tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/schema.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/schema.uml,730456,112,dresden-ocl,dresdenocl,820,820,0,5800,1094,2805,344
university_class.uml,tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_class.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_class.uml,725028,112,dresden-ocl,dresdenocl,789,789,1,5800,2029,2093,1056
university_inheritance.uml,tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_inheritance.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_inheritance.uml,725030,112,dresden-ocl,dresdenocl,789,789,2,5800,2029,2093,1056
university_property.uml,tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_property.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_property.uml,725031,112,dresden-ocl,dresdenocl,789,789,2,5800,2029,2093,1056
university_relation_1to1.uml,tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_relation_1to1.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_relation_1to1.uml,725032,112,dresden-ocl,dresdenocl,789,789,2,5800,2029,2093,1056
university_relation_1toN.uml,tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_relation_1toN.uml,https://raw.githubusercontent.com/dresden-ocl/dresdenocl/master/tests/org.dresdenocl.tools.transformation.pivot2sql.test/model/university_relation_1toN.uml,725033,112,dresden-ocl,dresdenocl,789,789,1,5800,2029,2093,1056
