"#uml_file, file_path, file_url, file_id, repo_id, repo_user, repo_name, author, commiter, modifications, repo_age, file_age, commits_before, commits_after"
ClassDiagram_2.uml,design/ClassDiagram_2.uml,https://raw.githubusercontent.com/pennstatephil/StackPointer/master/design/ClassDiagram_2.uml,198023,79,pennstatephil,StackPointer,642,642,1,1311,1220,160,17
Moderator_UseCase.uml,documentation/Moderator_UseCase.uml,https://raw.githubusercontent.com/redjetfire/GUMAS/master/documentation/Moderator_UseCase.uml,205046,87,redjetfire,GUMAS,678,678,0,1292,1292,0,7
notation.uml,gfx/svgs/svgSrc/good/gmf/notation.uml,https://raw.githubusercontent.com/Stefanqn/Thesis/master/gfx/svgs/svgSrc/good/gmf/notation.uml,199941,85,Stefanqn,Thesis,675,675,0,1322,1301,24,32
DefaultName.uml,Documentation/Uml/DefaultName.uml,https://raw.githubusercontent.com/npetalid/Promasi-V2/master/Documentation/Uml/DefaultName.uml,161897,69,npetalid,Promasi-V2,609,609,0,2242,1025,300,67
activiti-modeler.uml,docs/activiti-modeler.uml,https://raw.githubusercontent.com/yuanqixun/activiti-modeler/develop/docs/activiti-modeler.uml,214627,88,yuanqixun,activiti-modeler,681,681,0,1777,1697,20,34
microEmpresa.uml,bin/microEmpresaUML/microEmpresa.uml,https://raw.githubusercontent.com/dudulacerda/LTP2/master/bin/microEmpresaUML/microEmpresa.uml,215051,89,dudulacerda,LTP2,683,683,0,1306,1110,4,0
refactoring.uml,appCatalog/documents/refactoring.uml,https://raw.githubusercontent.com/CafeGIS/gvSIG2_0/master/appCatalog/documents/refactoring.uml,56220,40,CafeGIS,gvSIG2_0,405,405,0,1308,1307,3,48
kernelgp.uml,thesis/figures/graphs/kernelgp.uml,https://raw.githubusercontent.com/TomekZet/Kernel-GP/master/thesis/figures/graphs/kernelgp.uml,219534,90,TomekZet,Kernel-GP,685,685,0,1492,1009,125,4
diagramas casos.uml,Diagramas CasosDeUso/diagramas casos.uml,https://raw.githubusercontent.com/john1051/ARK/master/Diagramas CasosDeUso/diagramas casos.uml,219639,91,john1051,ARK,688,688,0,1276,1220,15,0
DomainDiagram_1.uml,design/DomainDiagram_1.uml,https://raw.githubusercontent.com/pennstatephil/StackPointer/master/design/DomainDiagram_1.uml,197889,79,pennstatephil,StackPointer,642,642,0,1311,1289,34,143
DomainDiagram_2.uml,design/DomainDiagram_2.uml,https://raw.githubusercontent.com/pennstatephil/StackPointer/master/design/DomainDiagram_2.uml,198024,79,pennstatephil,StackPointer,642,642,0,1311,1220,161,16
Class.uml,diagrams/Class.uml,https://raw.githubusercontent.com/ShinDarth/HTML-to-BBCode-converter/master/diagrams/Class.uml,219672,92,ShinDarth,HTML-to-BBCode-converter,693,693,0,1294,1288,29,11
Package_2130.uml,Model/ModelDefinition/Package_2130.uml,https://raw.githubusercontent.com/bananu7/Engine/master/Model/ModelDefinition/Package_2130.uml,190623,72,bananu7,Engine,619,619,0,1290,1290,0,48
Package_2135.uml,Model/ModelDefinition/Package_2135.uml,https://raw.githubusercontent.com/bananu7/Engine/master/Model/ModelDefinition/Package_2135.uml,190624,72,bananu7,Engine,619,619,0,1290,1290,0,48
Package_2208.uml,Model/ModelDefinition/Package_2208.uml,https://raw.githubusercontent.com/bananu7/Engine/master/Model/ModelDefinition/Package_2208.uml,190625,72,bananu7,Engine,619,619,0,1290,1290,0,48
top_level_classes.uml,uml-eclipse/top_level_classes.uml,https://raw.githubusercontent.com/liviodlc/igf_project/master/uml-eclipse/top_level_classes.uml,219697,93,liviodlc,igf_project,698,698,0,1416,1379,14,21
